date,USDINR=X,USDBRL=X,USDMXN=X,USDZAR=X,USDTRY=X,USDCNY=X,GBPUSD=X,EURUSD=X,USDJPY=X,USDINR=X_30d_vol,USDBRL=X_30d_vol,USDMXN=X_30d_vol,USDZAR=X_30d_vol,USDTRY=X_30d_vol,USDCNY=X_30d_vol,GBPUSD=X_30d_vol,EURUSD=X_30d_vol,USDJPY=X_30d_vol
2025-07-23,86.3427963256836,5.563899993896484,18.643930435180664,17.550899505615234,40.433998107910156,7.174300193786621,1.352155327796936,1.1739156246185303,146.78500366210938,4.16215052253208,12.145502415651125,6.260301885732143,10.13239080672831,3.005023091906748,1.3096226625404301,6.6403652180085455,5.919957150837379,7.890286767799566
2025-07-24,86.39869689941406,5.51639986038208,18.53668975830078,17.511699676513672,40.45109939575195,7.1595001220703125,1.3579576015472412,1.1774264574050903,146.3489990234375,4.099974453158099,12.253140238171122,6.011132823131601,10.148104676641283,2.899180919483291,1.3255743073234574,6.635237287902316,5.732451875212614,7.825277757088794
2025-07-25,86.4302978515625,5.519999980926514,18.538549423217773,17.613100051879883,40.5359992980957,7.153500080108643,1.3510043621063232,1.1756131649017334,147.0050048828125,4.046923399722073,12.25461191481448,6.014800059124461,10.232083586996582,2.3691569511757913,1.3392779457984774,6.6624600448648295,5.351769548760218,7.572239158610455
2025-07-28,86.506103515625,5.565199851989746,18.50309944152832,17.738100051879883,40.54029846191406,7.153500080108643,1.344085931777954,1.1756821870803833,147.81300354003906,3.59382899634552,12.486701799616046,5.9020361244759405,10.014583140283706,2.331477648721205,1.266481287937697,6.658267513435619,5.203370101595312,7.527997252457677
2025-07-29,86.77760314941406,5.5868000984191895,18.746999740600586,17.88990020751953,40.56169891357422,7.177800178527832,1.336023211479187,1.1596757173538208,148.47900390625,3.6569879513276753,12.23954683405504,7.152263439578134,10.160562429249097,2.330954845210382,1.6255220296498218,6.853953054779319,6.631957385816685,7.531238845759695
2025-07-30,87.06320190429688,5.573200225830078,18.747159957885742,17.867700576782227,40.571998596191406,7.176400184631348,1.3353630304336548,1.1550945043563843,148.44200134277344,3.6767085992722826,12.271228115438653,6.969541537717104,9.777396691355396,2.224586295479706,1.609688173607221,6.235785685959848,6.496519116031199,7.458715455488344
2025-07-31,87.714599609375,5.575399875640869,18.842899322509766,17.981779098510742,40.58700180053711,7.176400184631348,1.3257676362991333,1.1429355144500732,149.2259979248047,4.16799438881044,12.257664238055108,7.15408745036535,9.944845080534206,2.2238515886061605,1.5984608022218596,6.555682148434363,7.202932969466779,7.4919745099019375
2025-08-01,87.4894027709961,5.598800182342529,18.86471939086914,18.210580825805664,40.66279983520508,7.200200080871582,1.3209865093231201,1.142374038696289,150.77200317382812,4.252570979094217,12.302520111957087,7.160954186126118,10.599855273966169,2.126994635816948,1.8734184924056374,6.451394714947015,7.138954825621119,7.968982363523352
2025-08-04,87.24530029296875,5.537899971008301,18.868009567260742,18.012100219726562,40.677799224853516,7.211599826812744,1.3289920091629028,1.158668041229248,147.34300231933594,4.348125263455485,12.667580936419611,6.474548419330804,11.042393462604906,2.1231804355244086,1.9247128738550956,6.694640499627111,8.278523029829032,10.404284008574688
2025-08-05,87.89330291748047,5.496099948883057,18.871400833129883,17.919700622558594,40.67490005493164,7.177999973297119,1.3297518491744995,1.1584129333496094,146.79299926757812,4.626924200799105,12.796226880578859,6.1628907949956995,10.38932741364467,2.050439572068434,2.342240736407535,6.201114630626056,7.898119200370917,10.448781765712928
2025-08-06,87.72309875488281,5.502999782562256,18.733230590820312,17.891599655151367,40.66899871826172,7.1834001541137695,1.3299463987350464,1.1579166650772095,147.55999755859375,4.500831863121775,12.771117054010055,6.396434090257302,10.276031357424873,1.9842937653117472,2.3295495115846787,5.963844923961449,7.891019650854812,10.336496277566718
2025-08-07,87.76249694824219,5.458899974822998,18.60154914855957,17.77482032775879,40.659400939941406,7.182799816131592,1.3357912302017212,1.1663167476654053,147.1929931640625,4.499082922959572,12.702628843482088,6.5527331810807485,10.459971832339624,1.8588857343442924,2.3215364131489484,5.856024053004162,7.972402784966667,10.372195708223957
2025-08-08,87.43319702148438,5.414299964904785,18.60795021057129,17.6931095123291,40.656009674072266,7.181000232696533,1.345152735710144,1.1676650047302246,146.83700561523438,4.481750196683587,12.218957377721013,6.555408868677243,10.198351404950145,1.8050620988223354,2.291987251049016,6.217043862546722,7.977005259235486,10.392160344613346
2025-08-11,87.48829650878906,5.432300090789795,18.582210540771484,17.732099533081055,40.74729919433594,7.181000232696533,1.3444474935531616,1.1647952795028687,147.66400146484375,4.381445544196148,12.264655466774704,6.465622258171515,10.121753440408277,1.86143713987759,2.285460339515316,6.216575034034795,7.9530372078705875,10.48228928336154
2025-08-12,87.66449737548828,5.442299842834473,18.656200408935547,17.752099990844727,40.708499908447266,7.187699794769287,1.3435261249542236,1.1618449687957764,148.125,4.346138028612233,12.0053954549766,6.52578957111039,10.067631768928715,1.7995685817350604,2.268992477584302,6.2010639641465115,7.816802723134258,10.36138249731519
2025-08-13,87.59559631347656,5.401199817657471,18.572799682617188,17.566699981689453,40.755001068115234,7.178500175476074,1.3504207134246826,1.1677058935165405,147.75799560546875,4.344741637424441,12.100643159274444,6.645143553489587,10.36023183369367,1.7987376586470907,2.3045984503693453,6.407704626103428,7.959360266083445,10.352530083335475
2025-08-14,87.44999694824219,5.391200065612793,18.619300842285156,17.496379852294922,40.781898498535156,7.174300193786621,1.3585295677185059,1.171289324760437,147.1199951171875,4.400878663816486,11.993540905834003,6.677599463860588,10.411098429870732,1.7786993570425915,2.3123194836874115,6.37847508257887,8.020719689130837,10.467554100262735
2025-08-15,87.69180297851562,5.40910005569458,18.801259994506836,17.58032989501953,40.846900939941406,7.179500102996826,1.3530701398849487,1.1651345491409302,147.6909942626953,4.168498554790242,12.001324716207675,7.029447594152817,10.462774785540413,1.5786193765708272,2.320628047742463,6.458248713185662,8.128785006824936,10.286132812530502
2025-08-18,87.51280212402344,5.400400161743164,18.72348976135254,17.575899124145508,40.89889907836914,7.181700229644775,1.3556381464004517,1.1706587076187134,147.26400756835938,4.239289109416341,11.997269906687725,7.113140920563553,10.365110061050926,1.4088159372652411,2.321536959436769,6.48393244866973,8.25574087379551,10.323836228388087
2025-08-19,87.29509735107422,5.435699939727783,18.765499114990234,17.624540328979492,40.88309860229492,7.184599876403809,1.3508219718933105,1.1668338775634766,147.91600036621094,4.179343032501139,11.56046158130355,7.119039056088139,9.368814919319519,1.4391862706645546,2.293718924958847,6.535263459352639,8.238645095772245,10.035482095564127
2025-08-20,87.0791015625,5.497600078582764,18.818700790405273,17.69993019104004,40.86960983276367,7.1819000244140625,1.348679542541504,1.164252758026123,147.7310028076172,4.198562843607171,11.825368574939086,7.134614905274877,9.382869697152822,1.471361600342078,2.2967408823123794,6.503489213921281,8.256415792598203,9.878308581305225
2025-08-21,87.01820373535156,5.469161033630371,18.768699645996094,17.66860008239746,40.911800384521484,7.1757001876831055,1.3466380834579468,1.165175199508667,147.3179931640625,4.211281705794641,9.347341958865567,7.187972296772141,9.376520774671807,1.4721663832738732,2.2973518982089782,6.5091193215086145,8.258573502548353,9.797205656954194
2025-08-22,87.29340362548828,5.464799880981445,18.736299514770508,17.703519821166992,41.007598876953125,7.179900169372559,1.3419395685195923,1.16130530834198,148.38600158691406,4.280137166755882,9.000778342799418,7.198771474509834,9.29329666510995,1.4186414517651136,2.293766483794073,6.571992618088875,8.283535155300365,10.000759661370864
2025-08-25,87.3301010131836,5.421299934387207,18.59326934814453,17.429529190063477,40.96030044555664,7.167500019073486,1.35111403465271,1.1709601879119873,147.21499633789062,4.278700730699086,8.948778253753604,7.498332504193359,9.65054176871978,1.5149981736133142,2.3337438896687135,6.646142494939896,8.630453021486927,10.096812488053834
2025-08-26,87.60859680175781,5.4096999168396,18.683229446411133,17.612899780273438,41.003501892089844,7.151000022888184,1.3453518152236938,1.1618449687957764,147.82200622558594,4.333536298460255,8.889074623209686,7.496800862033407,10.202268631704072,1.5192460127271612,2.427096258319018,6.6091252300112355,8.920482441495245,10.120859840244048
2025-08-27,87.60070037841797,5.43120002746582,18.6585693359375,17.62042999267578,41.037498474121094,7.1519999504089355,1.3478723764419556,1.1639411449432373,147.46200561523438,4.337537731556403,8.853492182589656,7.451415056143568,10.206010923327277,1.5202158425444345,2.413199538921691,6.57965963356634,8.812001356254436,9.95082898363683
2025-08-28,87.65910339355469,5.417699813842773,18.651199340820312,17.68090057373047,41.05189895629883,7.1529998779296875,1.3503841161727905,1.1647952795028687,147.3159942626953,4.300919374183496,8.8033372197773,7.346387021551486,10.211571044339339,1.4944905873319647,2.4000764888529478,6.589340976735894,8.786500353943786,9.848563259451698
2025-08-29,87.5916976928711,5.413000106811523,18.650239944458008,17.68086051940918,41.140499114990234,7.1529998779296875,1.35111403465271,1.1681560277938843,146.7899932861328,4.305545632321824,8.765942309630422,7.323908200950971,10.207841593734862,1.4748173249097076,2.389248749950043,6.57745970842585,8.80682557609535,9.85184527360914
2025-09-01,88.17430114746094,5.432400226593018,18.65846061706543,17.638599395751953,41.142398834228516,7.13040018081665,1.3503841161727905,1.1691803932189941,147.0970001220703,4.648250001696856,8.651707497480423,7.291531739450018,10.099088840742281,1.4654588419026284,2.5397692798412383,6.567351165876355,8.802946710299231,9.877156833786584
2025-09-02,88.00140380859375,5.438399791717529,18.648099899291992,17.616239547729492,41.14289855957031,7.13040018081665,1.3547931909561157,1.1715912818908691,147.08399963378906,4.715463173945797,8.659614544379696,7.253002470744398,9.958491398648732,1.4720681448900608,2.540406377355996,6.443810234277074,8.679053471220618,9.676706780015424
2025-09-03,87.99829864501953,5.4670000076293945,18.728700637817383,17.696399688720703,41.16619873046875,7.138999938964844,1.3383476734161377,1.163602590560913,148.54800415039062,4.7099453378019,8.833120202534381,7.3569287040862825,10.007551294757024,1.471598504487886,2.5733309053482802,7.321757945793626,8.826830414877655,10.01221794226144
2025-09-04,88.072998046875,5.4481000900268555,18.706600189208984,17.653799057006836,41.158599853515625,7.14139986038208,1.3441582918167114,1.16604483127594,147.97999572753906,4.710344027016129,8.553252836034305,7.15411770534312,10.011492559005099,1.4883465302015197,2.5126469777681333,7.324543128261864,8.801871090463212,10.040324714283308
2025-09-05,88.19290161132812,5.443999767303467,18.725799560546875,17.743900299072266,41.247501373291016,7.14139986038208,1.3444474935531616,1.1656913757324219,148.375,4.714066811568004,8.547903460508206,7.156748198524215,9.980633115354973,1.4938691515321525,2.502487300152688,7.183197262178948,8.794133747266383,9.989711687601648
2025-09-08,88.1863021850586,5.412199974060059,18.726360321044922,17.60070037841797,41.25559997558594,7.132500171661377,1.3492909669876099,1.1713168621063232,148.343994140625,4.718634364652831,8.2790543433361,7.125591006477727,10.046403403754022,1.491604459968527,2.526051603246825,7.103359712206468,8.91718259725653,9.869366542668368
2025-09-09,87.98049926757812,5.420300006866455,18.652870178222656,17.46240997314453,41.261390686035156,7.129300117492676,1.3553073406219482,1.1769136190414429,147.36399841308594,4.733937166996868,8.187329603664319,6.11422966778227,9.923008898852045,1.497080949554542,2.2996073382695683,6.9634728238273516,8.047409069991964,9.96705258878175
